Fecha_Hora,Demanda_kW,Factor_Potencia
2024-07-30 19:00:00,35.42,0.823
2024-07-30 19:15:00,37.64,0.883
2024-07-30 19:30:00,37.08,0.767
2024-07-30 19:45:00,35.91,0.772
2024-07-30 20:00:00,36.55,0.839
2024-07-30 20:15:00,38.16,0.769
2024-07-30 20:30:00,38.78,0.761
2024-07-30 20:45:00,37.03,0.779
2024-07-30 21:00:00,33.88,0.868
2024-07-30 21:15:00,37.23,0.889
2024-07-30 21:30:00,38.02,0.8
2024-07-30 21:45:00,37.32,0.896
2024-07-30 22:00:00,37.97,0.871
2024-07-30 22:15:00,37.65,0.784
2024-07-30 22:30:00,35.97,0.838
2024-07-30 22:45:00,36.45,0.897
2024-07-30 23:00:00,37.19,0.877
2024-07-30 23:15:00,38.86,0.805
2024-07-30 23:30:00,36.89,0.796
2024-07-30 23:45:00,38.38,0.873
2024-07-31 00:00:00,38.32,0.832
2024-07-31 00:15:00,39.89,0.775
2024-07-31 00:30:00,38.14,0.799
2024-07-31 00:45:00,36.27,0.849
2024-07-31 01:00:00,39.14,0.773
2024-07-31 01:15:00,40.96,0.855
2024-07-31 01:30:00,39.42,0.856
2024-07-31 01:45:00,37.78,0.791
2024-07-31 02:00:00,37.53,0.81
2024-07-31 02:15:00,37.76,0.89
2024-07-31 02:30:00,41.3,0.862
2024-07-31 02:45:00,38.66,0.868
2024-07-31 03:00:00,38.34,0.827
2024-07-31 03:15:00,39.01,0.782
2024-07-31 03:30:00,38.89,0.839
2024-07-31 03:45:00,41.17,0.866
2024-07-31 04:00:00,38.18,0.751
2024-07-31 04:15:00,40.83,0.767
2024-07-31 04:30:00,39.62,0.821
2024-07-31 04:45:00,40.94,0.816
2024-07-31 05:00:00,41.42,0.897
2024-07-31 05:15:00,39.67,0.764
2024-07-31 05:30:00,39.21,0.799
2024-07-31 05:45:00,39.67,0.872
2024-07-31 06:00:00,39.49,0.842
2024-07-31 06:15:00,37.63,0.834
2024-07-31 06:30:00,41.43,0.861
2024-07-31 06:45:00,39.86,0.756
2024-07-31 07:00:00,39.79,0.892
2024-07-31 07:15:00,40.96,0.779
2024-07-31 07:30:00,42.89,0.762
2024-07-31 07:45:00,49.67,0.801
2024-07-31 08:00:00,50.04,0.92
2024-07-31 08:15:00,50.92,0.873
2024-07-31 08:30:00,53.0,0.855
2024-07-31 08:45:00,51.98,0.856
2024-07-31 09:00:00,54.24,0.876
2024-07-31 09:15:00,54.24,0.864
2024-07-31 09:30:00,54.11,0.887
2024-07-31 09:45:00,51.69,0.867
2024-07-31 10:00:00,52.91,0.884
2024-07-31 10:15:00,54.24,0.894
2024-07-31 10:30:00,53.13,0.924
2024-07-31 10:45:00,54.24,0.873
2024-07-31 11:00:00,54.24,0.898
2024-07-31 11:15:00,54.24,0.932
2024-07-31 11:30:00,54.24,0.949
2024-07-31 11:45:00,54.24,0.906
2024-07-31 12:00:00,49.53,0.893
2024-07-31 12:15:00,50.64,0.913
2024-07-31 12:30:00,53.38,0.899
2024-07-31 12:45:00,49.55,0.866
2024-07-31 13:00:00,51.29,0.896
2024-07-31 13:15:00,51.73,0.948
2024-07-31 13:30:00,53.8,0.914
2024-07-31 13:45:00,52.61,0.878
2024-07-31 14:00:00,54.24,0.945
2024-07-31 14:15:00,54.24,0.889
2024-07-31 14:30:00,54.24,0.889
2024-07-31 14:45:00,53.76,0.912
2024-07-31 15:00:00,52.39,0.907
2024-07-31 15:15:00,52.11,0.879
2024-07-31 15:30:00,52.77,0.897
2024-07-31 15:45:00,54.24,0.883
2024-07-31 16:00:00,54.24,0.924
2024-07-31 16:15:00,54.24,0.862
2024-07-31 16:30:00,51.82,0.925
2024-07-31 16:45:00,54.24,0.866
2024-07-31 17:00:00,51.01,0.881
2024-07-31 17:15:00,52.74,0.883
2024-07-31 17:30:00,52.29,0.949
2024-07-31 17:45:00,49.16,0.909
2024-07-31 18:00:00,47.45,0.867
2024-07-31 18:15:00,47.17,0.833
2024-07-31 18:30:00,43.09,0.897
2024-07-31 18:45:00,39.81,0.777
2024-07-31 19:00:00,36.05,0.841
2024-07-31 19:15:00,36.2,0.87
2024-07-31 19:30:00,35.64,0.844
2024-07-31 19:45:00,36.79,0.885
2024-07-31 20:00:00,35.31,0.84
2024-07-31 20:15:00,34.54,0.874
2024-07-31 20:30:00,36.92,0.776
2024-07-31 20:45:00,36.77,0.789
2024-07-31 21:00:00,36.19,0.817
2024-07-31 21:15:00,35.48,0.878
2024-07-31 21:30:00,37.3,0.814
2024-07-31 21:45:00,35.97,0.844
2024-07-31 22:00:00,37.0,0.809
2024-07-31 22:15:00,39.22,0.871
2024-07-31 22:30:00,38.08,0.78
2024-07-31 22:45:00,35.91,0.839
2024-07-31 23:00:00,36.11,0.837
2024-07-31 23:15:00,37.83,0.81
2024-07-31 23:30:00,36.2,0.856
2024-07-31 23:45:00,35.59,0.754
2024-08-01 00:00:00,38.58,0.876
2024-08-01 00:15:00,38.44,0.802
2024-08-01 00:30:00,38.7,0.869
2024-08-01 00:45:00,38.59,0.796
2024-08-01 01:00:00,38.32,0.778
2024-08-01 01:15:00,37.73,0.808
2024-08-01 01:30:00,39.19,0.87
2024-08-01 01:45:00,40.47,0.856
2024-08-01 02:00:00,38.2,0.81
2024-08-01 02:15:00,37.68,0.891
2024-08-01 02:30:00,37.64,0.811
2024-08-01 02:45:00,38.03,0.803
2024-08-01 03:00:00,39.36,0.772
2024-08-01 03:15:00,36.68,0.761
2024-08-01 03:30:00,39.78,0.802
2024-08-01 03:45:00,40.08,0.764
2024-08-01 04:00:00,37.26,0.819
2024-08-01 04:15:00,38.27,0.879
2024-08-01 04:30:00,39.57,0.821
2024-08-01 04:45:00,39.34,0.822
2024-08-01 05:00:00,40.16,0.788
2024-08-01 05:15:00,39.4,0.775
2024-08-01 05:30:00,41.09,0.783
2024-08-01 05:45:00,39.21,0.835
2024-08-01 06:00:00,38.43,0.839
2024-08-01 06:15:00,38.33,0.783
2024-08-01 06:30:00,40.46,0.81
2024-08-01 06:45:00,39.6,0.835
2024-08-01 07:00:00,42.01,0.864
2024-08-01 07:15:00,44.47,0.798
2024-08-01 07:30:00,43.31,0.791
2024-08-01 07:45:00,46.89,0.86
2024-08-01 08:00:00,49.43,0.901
2024-08-01 08:15:00,50.36,0.936
2024-08-01 08:30:00,51.58,0.871
2024-08-01 08:45:00,54.24,0.927
2024-08-01 09:00:00,54.24,0.866
2024-08-01 09:15:00,53.77,0.908
2024-08-01 09:30:00,53.84,0.878
2024-08-01 09:45:00,53.1,0.86
2024-08-01 10:00:00,54.24,0.912
2024-08-01 10:15:00,54.24,0.901
2024-08-01 10:30:00,54.24,0.899
2024-08-01 10:45:00,54.24,0.909
2024-08-01 11:00:00,50.5,0.887
2024-08-01 11:15:00,54.0,0.917
2024-08-01 11:30:00,54.24,0.863
2024-08-01 11:45:00,53.52,0.921
2024-08-01 12:00:00,52.06,0.908
2024-08-01 12:15:00,49.88,0.899
2024-08-01 12:30:00,50.6,0.863
2024-08-01 12:45:00,48.62,0.878
2024-08-01 13:00:00,51.2,0.88
2024-08-01 13:15:00,54.24,0.873
2024-08-01 13:30:00,54.24,0.945
2024-08-01 13:45:00,54.24,0.942
2024-08-01 14:00:00,52.25,0.905
2024-08-01 14:15:00,54.24,0.871
2024-08-01 14:30:00,54.24,0.941
2024-08-01 14:45:00,54.24,0.925
2024-08-01 15:00:00,53.73,0.854
2024-08-01 15:15:00,51.54,0.899
2024-08-01 15:30:00,54.24,0.91
2024-08-01 15:45:00,53.8,0.857
2024-08-01 16:00:00,54.24,0.855
2024-08-01 16:15:00,54.24,0.896
2024-08-01 16:30:00,52.81,0.85
2024-08-01 16:45:00,54.24,0.855
2024-08-01 17:00:00,54.24,0.867
2024-08-01 17:15:00,51.88,0.941
2024-08-01 17:30:00,49.95,0.927
2024-08-01 17:45:00,48.52,0.895
2024-08-01 18:00:00,45.04,0.822
2024-08-01 18:15:00,43.53,0.853
2024-08-01 18:30:00,43.07,0.821
2024-08-01 18:45:00,38.66,0.76
2024-08-01 19:00:00,38.1,0.861
2024-08-01 19:15:00,34.97,0.759
2024-08-01 19:30:00,39.02,0.823
2024-08-01 19:45:00,38.4,0.879
2024-08-01 20:00:00,36.72,0.768
2024-08-01 20:15:00,34.81,0.856
2024-08-01 20:30:00,36.62,0.757
2024-08-01 20:45:00,36.32,0.899
2024-08-01 21:00:00,35.41,0.852
2024-08-01 21:15:00,37.22,0.895
2024-08-01 21:30:00,36.07,0.85
2024-08-01 21:45:00,36.27,0.786
2024-08-01 22:00:00,36.93,0.889
2024-08-01 22:15:00,36.61,0.844
2024-08-01 22:30:00,39.68,0.836
2024-08-01 22:45:00,36.85,0.814
2024-08-01 23:00:00,38.05,0.793
2024-08-01 23:15:00,37.82,0.83
2024-08-01 23:30:00,38.16,0.805
2024-08-01 23:45:00,38.35,0.878
2024-08-02 00:00:00,38.98,0.754
2024-08-02 00:15:00,38.38,0.83
2024-08-02 00:30:00,38.44,0.875
2024-08-02 00:45:00,38.36,0.754
2024-08-02 01:00:00,38.23,0.792
2024-08-02 01:15:00,37.44,0.758
2024-08-02 01:30:00,38.52,0.839
2024-08-02 01:45:00,38.97,0.798
2024-08-02 02:00:00,39.25,0.894
2024-08-02 02:15:00,39.09,0.842
2024-08-02 02:30:00,38.69,0.834
2024-08-02 02:45:00,38.98,0.888
2024-08-02 03:00:00,38.47,0.784
2024-08-02 03:15:00,39.56,0.834
2024-08-02 03:30:00,39.0,0.831
2024-08-02 03:45:00,39.54,0.762
2024-08-02 04:00:00,40.56,0.89
2024-08-02 04:15:00,38.59,0.855
2024-08-02 04:30:00,40.18,0.883
2024-08-02 04:45:00,39.55,0.897
2024-08-02 05:00:00,41.94,0.822
2024-08-02 05:15:00,39.31,0.871
2024-08-02 05:30:00,40.41,0.837
2024-08-02 05:45:00,39.61,0.897
2024-08-02 06:00:00,37.95,0.787
2024-08-02 06:15:00,38.98,0.752
2024-08-02 06:30:00,40.63,0.778
2024-08-02 06:45:00,39.05,0.769
2024-08-02 07:00:00,38.48,0.816
2024-08-02 07:15:00,43.63,0.762
2024-08-02 07:30:00,44.6,0.783
2024-08-02 07:45:00,48.74,0.764
2024-08-02 08:00:00,53.36,0.899
2024-08-02 08:15:00,52.82,0.877
2024-08-02 08:30:00,54.24,0.897
2024-08-02 08:45:00,51.91,0.859
2024-08-02 09:00:00,54.01,0.902
2024-08-02 09:15:00,52.54,0.863
2024-08-02 09:30:00,53.13,0.86
2024-08-02 09:45:00,52.74,0.881
2024-08-02 10:00:00,52.12,0.937
2024-08-02 10:15:00,54.24,0.929
2024-08-02 10:30:00,50.84,0.946
2024-08-02 10:45:00,54.24,0.896
2024-08-02 11:00:00,54.24,0.881
2024-08-02 11:15:00,54.24,0.947
2024-08-02 11:30:00,52.43,0.888
2024-08-02 11:45:00,51.65,0.851
2024-08-02 12:00:00,49.51,0.932
2024-08-02 12:15:00,51.28,0.867
2024-08-02 12:30:00,50.34,0.922
2024-08-02 12:45:00,48.76,0.852
2024-08-02 13:00:00,54.24,0.861
2024-08-02 13:15:00,54.24,0.898
2024-08-02 13:30:00,53.78,0.857
2024-08-02 13:45:00,54.24,0.939
2024-08-02 14:00:00,51.79,0.925
2024-08-02 14:15:00,53.57,0.883
2024-08-02 14:30:00,54.24,0.91
2024-08-02 14:45:00,54.24,0.922
2024-08-02 15:00:00,53.42,0.926
2024-08-02 15:15:00,53.8,0.89
2024-08-02 15:30:00,53.52,0.94
2024-08-02 15:45:00,53.79,0.944
2024-08-02 16:00:00,54.24,0.87
2024-08-02 16:15:00,51.04,0.941
2024-08-02 16:30:00,54.12,0.921
2024-08-02 16:45:00,54.24,0.939
2024-08-02 17:00:00,51.73,0.892
2024-08-02 17:15:00,51.36,0.916
2024-08-02 17:30:00,50.85,0.874
2024-08-02 17:45:00,50.22,0.925
2024-08-02 18:00:00,46.12,0.837
2024-08-02 18:15:00,44.24,0.822
2024-08-02 18:30:00,39.39,0.854
2024-08-02 18:45:00,40.79,0.833
2024-08-02 19:00:00,36.08,0.865
2024-08-02 19:15:00,38.54,0.879
2024-08-02 19:30:00,35.16,0.87
2024-08-02 19:45:00,35.56,0.796
2024-08-02 20:00:00,36.34,0.896
2024-08-02 20:15:00,37.07,0.847
2024-08-02 20:30:00,34.53,0.799
2024-08-02 20:45:00,35.83,0.756
2024-08-02 21:00:00,37.47,0.898
2024-08-02 21:15:00,35.85,0.84
2024-08-02 21:30:00,38.5,0.784
2024-08-02 21:45:00,36.56,0.824
2024-08-02 22:00:00,36.15,0.81
2024-08-02 22:15:00,37.93,0.893
2024-08-02 22:30:00,39.15,0.824
2024-08-02 22:45:00,37.92,0.823
2024-08-02 23:00:00,38.97,0.869
2024-08-02 23:15:00,39.55,0.809
2024-08-02 23:30:00,36.71,0.779
2024-08-02 23:45:00,38.93,0.865
2024-08-03 00:00:00,35.61,0.887
2024-08-03 00:15:00,37.88,0.757
2024-08-03 00:30:00,37.41,0.879
2024-08-03 00:45:00,38.98,0.816
2024-08-03 01:00:00,38.98,0.793
2024-08-03 01:15:00,38.38,0.756
2024-08-03 01:30:00,38.16,0.781
2024-08-03 01:45:00,38.47,0.8
2024-08-03 02:00:00,38.04,0.761
2024-08-03 02:15:00,37.97,0.778
2024-08-03 02:30:00,39.76,0.861
2024-08-03 02:45:00,39.97,0.853
2024-08-03 03:00:00,38.08,0.865
2024-08-03 03:15:00,38.57,0.775
2024-08-03 03:30:00,38.45,0.756
2024-08-03 03:45:00,36.55,0.82
2024-08-03 04:00:00,38.06,0.801
2024-08-03 04:15:00,40.33,0.867
2024-08-03 04:30:00,37.66,0.831
2024-08-03 04:45:00,41.0,0.89
2024-08-03 05:00:00,39.93,0.759
2024-08-03 05:15:00,39.06,0.805
2024-08-03 05:30:00,39.26,0.811
2024-08-03 05:45:00,37.56,0.769
2024-08-03 06:00:00,38.31,0.837
2024-08-03 06:15:00,40.29,0.756
2024-08-03 06:30:00,37.9,0.857
2024-08-03 06:45:00,39.83,0.756
2024-08-03 07:00:00,36.98,0.881
2024-08-03 07:15:00,37.17,0.76
2024-08-03 07:30:00,40.72,0.818
2024-08-03 07:45:00,38.47,0.773
2024-08-03 08:00:00,38.0,0.77
2024-08-03 08:15:00,40.47,0.858
2024-08-03 08:30:00,40.59,0.866
2024-08-03 08:45:00,40.46,0.861
2024-08-03 09:00:00,38.92,0.811
2024-08-03 09:15:00,39.47,0.899
2024-08-03 09:30:00,40.38,0.801
2024-08-03 09:45:00,41.01,0.787
2024-08-03 10:00:00,39.7,0.899
2024-08-03 10:15:00,40.63,0.897
2024-08-03 10:30:00,40.83,0.839
2024-08-03 10:45:00,42.12,0.781
2024-08-03 11:00:00,41.49,0.786
2024-08-03 11:15:00,38.72,0.828
2024-08-03 11:30:00,40.25,0.866
2024-08-03 11:45:00,39.3,0.762
2024-08-03 12:00:00,41.0,0.853
2024-08-03 12:15:00,41.28,0.765
2024-08-03 12:30:00,40.12,0.877
2024-08-03 12:45:00,39.49,0.83
2024-08-03 13:00:00,39.68,0.898
2024-08-03 13:15:00,39.62,0.863
2024-08-03 13:30:00,38.38,0.825
2024-08-03 13:45:00,37.46,0.771
2024-08-03 14:00:00,34.41,0.831
2024-08-03 14:15:00,37.99,0.767
2024-08-03 14:30:00,37.07,0.886
2024-08-03 14:45:00,36.86,0.785
2024-08-03 15:00:00,37.78,0.88
2024-08-03 15:15:00,34.97,0.796
2024-08-03 15:30:00,34.4,0.783
2024-08-03 15:45:00,36.66,0.796
2024-08-03 16:00:00,36.51,0.856
2024-08-03 16:15:00,34.27,0.829
2024-08-03 16:30:00,36.51,0.766
2024-08-03 16:45:00,35.65,0.771
2024-08-03 17:00:00,35.19,0.807
2024-08-03 17:15:00,35.68,0.801
2024-08-03 17:30:00,33.39,0.878
2024-08-03 17:45:00,35.38,0.836
2024-08-03 18:00:00,35.26,0.778
2024-08-03 18:15:00,36.62,0.754
2024-08-03 18:30:00,35.86,0.765
2024-08-03 18:45:00,36.73,0.855
2024-08-03 19:00:00,33.3,0.877
2024-08-03 19:15:00,35.18,0.867
2024-08-03 19:30:00,36.72,0.868
2024-08-03 19:45:00,35.82,0.789
2024-08-03 20:00:00,37.11,0.898
2024-08-03 20:15:00,34.28,0.763
2024-08-03 20:30:00,37.08,0.873
2024-08-03 20:45:00,35.64,0.765
2024-08-03 21:00:00,35.6,0.79
2024-08-03 21:15:00,37.55,0.824
2024-08-03 21:30:00,37.8,0.758
2024-08-03 21:45:00,37.73,0.809
2024-08-03 22:00:00,38.91,0.803
2024-08-03 22:15:00,38.14,0.847
2024-08-03 22:30:00,35.94,0.858
2024-08-03 22:45:00,37.06,0.764
2024-08-03 23:00:00,36.58,0.756
2024-08-03 23:15:00,39.32,0.866
2024-08-03 23:30:00,38.38,0.829
2024-08-03 23:45:00,37.02,0.83
2024-08-04 00:00:00,38.3,0.897
2024-08-04 00:15:00,36.02,0.816
2024-08-04 00:30:00,37.77,0.779
2024-08-04 00:45:00,36.52,0.852
2024-08-04 01:00:00,35.75,0.872
2024-08-04 01:15:00,38.63,0.825
2024-08-04 01:30:00,38.85,0.854
2024-08-04 01:45:00,38.42,0.827
2024-08-04 02:00:00,37.76,0.811
2024-08-04 02:15:00,36.6,0.755
2024-08-04 02:30:00,36.78,0.776
2024-08-04 02:45:00,37.07,0.822
2024-08-04 03:00:00,37.97,0.809
2024-08-04 03:15:00,39.54,0.876
2024-08-04 03:30:00,39.57,0.766
2024-08-04 03:45:00,36.5,0.758
2024-08-04 04:00:00,37.65,0.763
2024-08-04 04:15:00,37.66,0.852
2024-08-04 04:30:00,35.6,0.839
2024-08-04 04:45:00,39.21,0.845
2024-08-04 05:00:00,38.29,0.774
2024-08-04 05:15:00,38.47,0.827
2024-08-04 05:30:00,40.17,0.865
2024-08-04 05:45:00,38.72,0.853
2024-08-04 06:00:00,38.12,0.816
2024-08-04 06:15:00,39.28,0.766
2024-08-04 06:30:00,39.84,0.881
2024-08-04 06:45:00,38.94,0.829
2024-08-04 07:00:00,39.38,0.883
2024-08-04 07:15:00,38.38,0.816
2024-08-04 07:30:00,38.43,0.786
2024-08-04 07:45:00,38.62,0.796
2024-08-04 08:00:00,37.75,0.813
2024-08-04 08:15:00,38.21,0.842
2024-08-04 08:30:00,40.74,0.865
2024-08-04 08:45:00,41.74,0.786
2024-08-04 09:00:00,41.49,0.778
2024-08-04 09:15:00,38.23,0.78
2024-08-04 09:30:00,38.3,0.89
2024-08-04 09:45:00,38.74,0.775
2024-08-04 10:00:00,40.48,0.802
2024-08-04 10:15:00,37.02,0.823
2024-08-04 10:30:00,39.79,0.833
2024-08-04 10:45:00,42.27,0.879
2024-08-04 11:00:00,41.77,0.767
2024-08-04 11:15:00,39.94,0.766
2024-08-04 11:30:00,39.98,0.797
2024-08-04 11:45:00,41.11,0.812
2024-08-04 12:00:00,41.44,0.806
2024-08-04 12:15:00,39.53,0.809
2024-08-04 12:30:00,39.72,0.878
2024-08-04 12:45:00,39.13,0.876
2024-08-04 13:00:00,38.02,0.871
2024-08-04 13:15:00,39.11,0.863
2024-08-04 13:30:00,38.78,0.756
2024-08-04 13:45:00,37.41,0.772
2024-08-04 14:00:00,37.38,0.86
2024-08-04 14:15:00,37.13,0.839
2024-08-04 14:30:00,37.29,0.851
2024-08-04 14:45:00,35.62,0.858
2024-08-04 15:00:00,34.23,0.887
2024-08-04 15:15:00,36.85,0.845
2024-08-04 15:30:00,35.56,0.791
2024-08-04 15:45:00,35.27,0.762
2024-08-04 16:00:00,34.83,0.815
2024-08-04 16:15:00,35.85,0.856
2024-08-04 16:30:00,37.83,0.792
2024-08-04 16:45:00,35.54,0.768
2024-08-04 17:00:00,34.88,0.9
2024-08-04 17:15:00,36.75,0.813
2024-08-04 17:30:00,36.22,0.782
2024-08-04 17:45:00,33.73,0.775
2024-08-04 18:00:00,36.73,0.879
2024-08-04 18:15:00,38.32,0.873
2024-08-04 18:30:00,33.22,0.842
2024-08-04 18:45:00,34.71,0.832
2024-08-04 19:00:00,32.98,0.893
2024-08-04 19:15:00,36.01,0.784
2024-08-04 19:30:00,37.19,0.812
2024-08-04 19:45:00,36.27,0.754
2024-08-04 20:00:00,37.7,0.813
2024-08-04 20:15:00,37.14,0.808
2024-08-04 20:30:00,38.14,0.892
2024-08-04 20:45:00,37.61,0.804
2024-08-04 21:00:00,35.96,0.875
2024-08-04 21:15:00,36.53,0.865
2024-08-04 21:30:00,35.58,0.772
2024-08-04 21:45:00,36.34,0.894
2024-08-04 22:00:00,36.74,0.845
2024-08-04 22:15:00,36.65,0.839
2024-08-04 22:30:00,38.3,0.752
2024-08-04 22:45:00,36.54,0.855
2024-08-04 23:00:00,35.95,0.758
2024-08-04 23:15:00,36.1,0.778
2024-08-04 23:30:00,37.88,0.765
2024-08-04 23:45:00,35.67,0.807
2024-08-05 00:00:00,37.74,0.869
2024-08-05 00:15:00,39.59,0.856
2024-08-05 00:30:00,38.52,0.766
2024-08-05 00:45:00,38.2,0.87
2024-08-05 01:00:00,38.35,0.819
2024-08-05 01:15:00,37.31,0.755
2024-08-05 01:30:00,37.6,0.784
2024-08-05 01:45:00,38.46,0.868
2024-08-05 02:00:00,39.1,0.86
2024-08-05 02:15:00,39.98,0.778
2024-08-05 02:30:00,39.07,0.756
2024-08-05 02:45:00,40.63,0.794
2024-08-05 03:00:00,41.01,0.869
2024-08-05 03:15:00,40.13,0.891
2024-08-05 03:30:00,40.71,0.836
2024-08-05 03:45:00,38.16,0.764
2024-08-05 04:00:00,38.02,0.825
2024-08-05 04:15:00,40.04,0.9
2024-08-05 04:30:00,37.89,0.891
2024-08-05 04:45:00,39.17,0.899
2024-08-05 05:00:00,40.46,0.855
2024-08-05 05:15:00,41.24,0.814
2024-08-05 05:30:00,39.28,0.884
2024-08-05 05:45:00,38.82,0.884
2024-08-05 06:00:00,39.98,0.772
2024-08-05 06:15:00,38.32,0.866
2024-08-05 06:30:00,39.38,0.888
2024-08-05 06:45:00,39.56,0.885
2024-08-05 07:00:00,41.19,0.856
2024-08-05 07:15:00,43.78,0.831
2024-08-05 07:30:00,44.95,0.867
2024-08-05 07:45:00,47.49,0.827
2024-08-05 08:00:00,49.85,0.882
2024-08-05 08:15:00,49.12,0.876
2024-08-05 08:30:00,52.77,0.904
2024-08-05 08:45:00,54.22,0.896
2024-08-05 09:00:00,54.24,0.902
2024-08-05 09:15:00,53.82,0.876
2024-08-05 09:30:00,52.92,0.909
2024-08-05 09:45:00,54.24,0.916
2024-08-05 10:00:00,54.24,0.931
2024-08-05 10:15:00,54.24,0.909
2024-08-05 10:30:00,54.24,0.926
2024-08-05 10:45:00,54.2,0.867
2024-08-05 11:00:00,53.83,0.862
2024-08-05 11:15:00,53.59,0.868
2024-08-05 11:30:00,51.7,0.935
2024-08-05 11:45:00,54.24,0.906
2024-08-05 12:00:00,50.18,0.896
2024-08-05 12:15:00,51.11,0.926
2024-08-05 12:30:00,53.12,0.862
2024-08-05 12:45:00,49.75,0.851
2024-08-05 13:00:00,49.23,0.881
2024-08-05 13:15:00,54.24,0.875
2024-08-05 13:30:00,54.24,0.881
2024-08-05 13:45:00,53.05,0.947
2024-08-05 14:00:00,54.24,0.907
2024-08-05 14:15:00,54.24,0.909
2024-08-05 14:30:00,52.7,0.916
2024-08-05 14:45:00,53.75,0.89
2024-08-05 15:00:00,54.24,0.948
2024-08-05 15:15:00,53.07,0.947
2024-08-05 15:30:00,54.24,0.927
2024-08-05 15:45:00,49.97,0.871
2024-08-05 16:00:00,51.83,0.938
2024-08-05 16:15:00,54.24,0.86
2024-08-05 16:30:00,54.24,0.913
2024-08-05 16:45:00,52.03,0.896
2024-08-05 17:00:00,52.75,0.854
2024-08-05 17:15:00,51.52,0.94
2024-08-05 17:30:00,53.02,0.946
2024-08-05 17:45:00,49.09,0.941
2024-08-05 18:00:00,46.7,0.779
2024-08-05 18:15:00,43.21,0.8
2024-08-05 18:30:00,42.32,0.893
2024-08-05 18:45:00,40.09,0.766
2024-08-05 19:00:00,36.12,0.837
2024-08-05 19:15:00,36.95,0.823
2024-08-05 19:30:00,36.52,0.773
2024-08-05 19:45:00,36.37,0.883
2024-08-05 20:00:00,36.17,0.77
2024-08-05 20:15:00,36.7,0.839
2024-08-05 20:30:00,36.92,0.798
2024-08-05 20:45:00,35.66,0.813
2024-08-05 21:00:00,36.43,0.782
2024-08-05 21:15:00,35.73,0.844
2024-08-05 21:30:00,36.94,0.898
2024-08-05 21:45:00,36.41,0.875
2024-08-05 22:00:00,38.02,0.852
2024-08-05 22:15:00,38.0,0.863
2024-08-05 22:30:00,36.31,0.876
2024-08-05 22:45:00,37.45,0.821
2024-08-05 23:00:00,38.27,0.835
2024-08-05 23:15:00,37.46,0.884
2024-08-05 23:30:00,36.93,0.854
2024-08-05 23:45:00,36.62,0.77
2024-08-06 00:00:00,38.94,0.867
2024-08-06 00:15:00,39.11,0.753
2024-08-06 00:30:00,37.95,0.877
2024-08-06 00:45:00,39.17,0.868
2024-08-06 01:00:00,34.98,0.875
2024-08-06 01:15:00,40.03,0.754
2024-08-06 01:30:00,38.41,0.896
2024-08-06 01:45:00,38.86,0.842
2024-08-06 02:00:00,38.41,0.87
2024-08-06 02:15:00,40.5,0.835
2024-08-06 02:30:00,37.72,0.801
2024-08-06 02:45:00,40.77,0.794
2024-08-06 03:00:00,39.59,0.76
2024-08-06 03:15:00,39.93,0.831
2024-08-06 03:30:00,38.87,0.772
2024-08-06 03:45:00,37.78,0.835
2024-08-06 04:00:00,40.48,0.844
2024-08-06 04:15:00,39.8,0.816
2024-08-06 04:30:00,41.09,0.773
2024-08-06 04:45:00,39.28,0.815
2024-08-06 05:00:00,39.05,0.882
2024-08-06 05:15:00,41.21,0.819
2024-08-06 05:30:00,41.85,0.801
2024-08-06 05:45:00,39.61,0.844
2024-08-06 06:00:00,38.7,0.843
2024-08-06 06:15:00,40.56,0.764
2024-08-06 06:30:00,39.28,0.785
2024-08-06 06:45:00,40.28,0.824
2024-08-06 07:00:00,40.91,0.805
2024-08-06 07:15:00,45.72,0.798
2024-08-06 07:30:00,45.14,0.817
2024-08-06 07:45:00,49.25,0.794
2024-08-06 08:00:00,50.24,0.885
2024-08-06 08:15:00,51.19,0.927
2024-08-06 08:30:00,51.59,0.901
2024-08-06 08:45:00,53.97,0.937
2024-08-06 09:00:00,54.24,0.945
2024-08-06 09:15:00,54.24,0.942
2024-08-06 09:30:00,54.07,0.875
2024-08-06 09:45:00,54.24,0.897
2024-08-06 10:00:00,54.24,0.904
2024-08-06 10:15:00,54.24,0.935
2024-08-06 10:30:00,49.87,0.906
2024-08-06 10:45:00,53.8,0.875
2024-08-06 11:00:00,53.88,0.905
2024-08-06 11:15:00,54.24,0.854
2024-08-06 11:30:00,54.14,0.933
2024-08-06 11:45:00,54.24,0.907
2024-08-06 12:00:00,48.71,0.915
2024-08-06 12:15:00,50.73,0.87
2024-08-06 12:30:00,51.7,0.906
2024-08-06 12:45:00,48.11,0.903
2024-08-06 13:00:00,54.24,0.912
2024-08-06 13:15:00,54.24,0.935
2024-08-06 13:30:00,54.15,0.926
2024-08-06 13:45:00,52.9,0.905
2024-08-06 14:00:00,53.96,0.939
2024-08-06 14:15:00,54.24,0.886
2024-08-06 14:30:00,54.24,0.899
2024-08-06 14:45:00,54.24,0.915
2024-08-06 15:00:00,53.47,0.894
2024-08-06 15:15:00,54.24,0.886
2024-08-06 15:30:00,52.14,0.861
2024-08-06 15:45:00,53.57,0.914
2024-08-06 16:00:00,54.24,0.869
2024-08-06 16:15:00,54.24,0.864
2024-08-06 16:30:00,53.02,0.868
2024-08-06 16:45:00,53.53,0.919
2024-08-06 17:00:00,54.24,0.864
